frame	global_ped_id	x	y	avg_group_size
3960.0	5_329.0	5.80883702566	3.4128351359	3.282608695652174
3970.0	5_329.0	5.44410099068	3.21403152274	3.282608695652174
3980.0	5_329.0	5.07915449059	3.01498924978	3.282608695652174
3990.0	5_329.0	4.71441845561	2.81618563662	3.282608695652174
4000.0	5_329.0	4.39472195409	2.54220418655	3.282608695652174
4010.0	5_329.0	4.07523591768	2.26822273648	3.282608695652174
4020.0	5_329.0	3.73533476563	1.9990144824	3.282608695652174
4030.0	5_329.0	3.34807896392	1.74126189871	3.282608695652174
4040.0	5_329.0	2.96082316221	1.48350931502	3.282608695652174
4050.0	5_329.0	2.60976735936	1.17730879199	3.282608695652174
4060.0	5_329.0	2.26776155622	0.859175278968	3.282608695652174
4070.0	5_329.0	1.95732551952	0.548917539341	3.282608695652174
4080.0	5_329.0	1.69424413249	0.250592789699	3.282608695652174
4090.0	5_329.0	1.43116274545	-0.0477319599427	3.282608695652174
0.0	5_33.0	8.10290672058	11.7897941058	4.846153846153846
10.0	5_33.0	8.01872067673	11.7012513202	4.846153846153846
20.0	5_33.0	7.93453463288	11.6124698747	4.846153846153846
30.0	5_33.0	7.85034858903	11.523927089	4.846153846153846
40.0	5_33.0	7.76974045205	11.4318044063	4.846153846153846
50.0	5_33.0	7.69249975681	11.3363404864	4.846153846153846
60.0	5_33.0	7.61525906158	11.2408765665	4.846153846153846
70.0	5_33.0	7.58916138799	11.1193987284	4.846153846153846
80.0	5_33.0	7.61378580581	10.972145632	4.846153846153846
90.0	5_33.0	7.63862068875	10.8246538758	4.846153846153846
100.0	5_33.0	7.66955905986	10.674298202	4.846153846153846
110.0	5_33.0	7.75627068503	10.4988832492	4.846153846153846
120.0	5_33.0	7.8429823102	10.3234682964	4.846153846153846
130.0	5_33.0	7.92948347025	10.1480533436	4.846153846153846
140.0	5_33.0	8.00167300285	10.011778598	4.846153846153846
150.0	5_33.0	8.06733811706	9.89244869812	4.846153846153846
160.0	5_33.0	8.13321369637	9.77311879827	4.846153846153846
170.0	5_33.0	8.16499392792	9.70915797194	4.846153846153846
180.0	5_33.0	8.16288927683	9.70080487895	4.846153846153846
190.0	5_33.0	8.16099509084	9.69221312616	4.846153846153846
200.0	5_33.0	8.15889043974	9.68386003317	4.846153846153846
210.0	5_33.0	8.15678578865	9.67526828038	4.846153846153846
220.0	5_33.0	8.15489160266	9.66691518739	4.846153846153846
230.0	5_33.0	8.15278695156	9.6583234346	4.846153846153846
240.0	5_33.0	8.15068230047	9.64997034161	4.846153846153846
250.0	5_33.0	8.14878811448	9.64137858882	4.846153846153846
260.0	5_33.0	8.14668346338	9.63302549583	4.846153846153846
270.0	5_33.0	8.14457881229	9.62443374304	4.846153846153846
280.0	5_33.0	8.1426846263	9.61608065005	4.846153846153846
290.0	5_33.0	8.14057997521	9.60748889726	4.846153846153846
300.0	5_33.0	8.13847532411	9.59913580427	4.846153846153846
310.0	5_33.0	8.13658113812	9.59054405148	4.846153846153846
320.0	5_33.0	8.13447648703	9.58219095849	4.846153846153846
330.0	5_33.0	8.13237183593	9.57383786551	4.846153846153846
340.0	5_33.0	8.13047764994	9.56524611272	4.846153846153846
350.0	5_33.0	8.12837299885	9.55689301973	4.846153846153846
360.0	5_33.0	8.12626834775	9.54830126694	4.846153846153846
370.0	5_33.0	8.12437416176	9.53994817395	4.846153846153846
380.0	5_33.0	8.12226951067	9.53135642116	4.846153846153846
390.0	5_33.0	8.12016485957	9.52300332817	4.846153846153846
400.0	5_33.0	8.11827067359	9.51441157538	4.846153846153846
410.0	5_33.0	8.11616602249	9.50605848239	4.846153846153846
420.0	5_33.0	8.11406137139	9.4974667296	4.846153846153846
430.0	5_33.0	8.11216718541	9.48911363661	4.846153846153846
440.0	5_33.0	8.11006253431	9.48052188382	4.846153846153846
450.0	5_33.0	8.10795788321	9.47216879083	4.846153846153846
460.0	5_33.0	8.10606369723	9.46357703804	4.846153846153846
470.0	5_33.0	8.10395904613	9.45522394505	4.846153846153846
480.0	5_33.0	8.15931136996	9.36572652015	4.846153846153846
490.0	5_33.0	8.27212066872	9.19532342316	4.846153846153846
500.0	5_33.0	8.38471950237	9.02468166636	4.846153846153846
510.0	5_33.0	8.54761949722	8.82229815621	4.846153846153846
520.0	5_33.0	8.73177646814	8.60583371787	4.846153846153846
530.0	5_33.0	8.91593343907	8.38960793933	4.846153846153846
540.0	5_33.0	9.10366831685	8.12970741744	4.846153846153846
550.0	5_33.0	9.2949811015	7.8258934924	4.846153846153846
560.0	5_33.0	9.48629388615	7.52207956737	4.846153846153846
570.0	5_33.0	9.67823806613	7.21635636394	4.846153846153846
580.0	5_33.0	9.87333922275	6.90204140771	4.846153846153846
590.0	5_33.0	10.0684403794	6.58748779169	4.846153846153846
600.0	5_33.0	10.263541536	6.27317283547	4.846153846153846
610.0	5_33.0	10.4540124602	5.95718726065	4.846153846153846
620.0	5_33.0	10.6036531532	5.62425684005	4.846153846153846
630.0	5_33.0	10.753083381	5.29132641945	4.846153846153846
640.0	5_33.0	10.9027240739	4.95839599885	4.846153846153846
650.0	5_33.0	11.0778310451	4.63739856823	4.846153846153846
660.0	5_33.0	11.3124996424	4.34360835478	4.846153846153846
670.0	5_33.0	11.5471682396	4.04981814134	4.846153846153846
680.0	5_33.0	11.7332193965	3.70901194735	4.846153846153846
690.0	5_33.0	11.8980135774	3.34768101058	4.846153846153846
700.0	5_33.0	12.0630182233	2.98658873361	4.846153846153846
710.0	5_33.0	12.2280228692	2.62525779685	4.846153846153846
720.0	5_33.0	12.4218612352	2.22001345693	4.846153846153846
730.0	5_33.0	12.6154891361	1.81453045722	4.846153846153846
740.0	5_33.0	12.809327502	1.40928611731	4.846153846153846
750.0	5_33.0	13.003165868	1.00380311759	4.846153846153846
760.0	5_33.0	13.1967937688	0.598558777681	4.846153846153846
770.0	5_33.0	13.3906321348	0.193314437768	4.846153846153846
3660.0	5_330.0	15.0236309204	7.27506667467	3.5652173913043477
3670.0	5_330.0	14.7782286026	7.23544914791	3.5652173913043477
3680.0	5_330.0	14.5326158196	7.19559296136	3.5652173913043477
3690.0	5_330.0	14.295211176	7.15764605321	3.5652173913043477
3700.0	5_330.0	14.1304169951	7.13688265063	3.5652173913043477
3710.0	5_330.0	13.9658332794	7.11611924806	3.5652173913043477
3720.0	5_330.0	13.7894635176	7.09798110328	3.5652173913043477
3730.0	5_330.0	13.6101472442	7.0803202781	3.5652173913043477
3740.0	5_330.0	13.4146251573	7.05979553532	3.5652173913043477
3750.0	5_330.0	13.0738821448	7.01421151358	3.5652173913043477
3760.0	5_330.0	12.7331391323	6.96886615163	3.5652173913043477
3770.0	5_330.0	12.379136818	6.88199398454	3.5652173913043477
3780.0	5_330.0	12.0251345036	6.79536047724	3.5652173913043477
3790.0	5_330.0	11.7159612575	6.7461965585	3.5652173913043477
3800.0	5_330.0	11.4177321972	6.70634037195	3.5652173913043477
3810.0	5_330.0	11.1049810443	6.62615067924	3.5652173913043477
3820.0	5_330.0	10.7701310549	6.48510273761	3.5652173913043477
3830.0	5_330.0	10.446014786	6.34238417738	3.5652173913043477
3840.0	5_330.0	10.1654647949	6.19322180256	3.5652173913043477
3850.0	5_330.0	9.88491480378	6.04405942774	3.5652173913043477
3860.0	5_330.0	9.55259039568	5.83857334019	3.5652173913043477
3870.0	5_330.0	9.2074276159	5.61900632445	3.5652173913043477
3880.0	5_330.0	8.8641590221	5.40612178311	3.5652173913043477
3890.0	5_330.0	8.52573112582	5.20898878855	3.5652173913043477
3900.0	5_330.0	8.18709276443	5.01185579398	3.5652173913043477
3910.0	5_330.0	7.80236254404	4.90493620371	3.5652173913043477
3920.0	5_330.0	7.41784278875	4.79777795364	3.5652173913043477
3930.0	5_330.0	7.03311256836	4.68513052817	3.5652173913043477
3940.0	5_330.0	6.64859281307	4.52045526637	3.5652173913043477
3950.0	5_330.0	6.26386259267	4.35601866437	3.5652173913043477
3960.0	5_330.0	5.87450213987	4.19754855736	3.5652173913043477
3970.0	5_330.0	5.46598936208	4.06413772932	3.5652173913043477
3980.0	5_330.0	5.05726611919	3.93096556108	3.5652173913043477
3990.0	5_330.0	4.64875334141	3.79755473304	3.5652173913043477
4000.0	5_330.0	4.26528591167	3.60614957367	3.5652173913043477
4010.0	5_330.0	3.887711505	3.40042482632	3.5652173913043477
4020.0	5_330.0	3.51034756344	3.19470007896	3.5652173913043477
4030.0	5_330.0	3.14287548204	2.90377378311	3.5652173913043477
4040.0	5_330.0	2.77666619129	2.60306243547	3.5652173913043477
4050.0	5_330.0	2.40982550521	2.28516758226	3.5652173913043477
4060.0	5_330.0	2.04151156337	1.89734540772	3.5652173913043477
4070.0	5_330.0	1.67319762152	1.50952323319	3.5652173913043477
4080.0	5_330.0	1.35097553869	1.09544848068	3.5652173913043477
4090.0	5_330.0	1.04032903688	0.675168573389	3.5652173913043477
4100.0	5_330.0	0.811974392935	0.242717016309	3.5652173913043477
4110.0	5_330.0	0.619188352518	-0.194985056366	3.5652173913043477
3670.0	5_331.0	15.0097402232	6.5769867605	2.951219512195122
3680.0	5_331.0	14.8167437176	6.52734552216	2.951219512195122
3690.0	5_331.0	14.6237472121	6.47770428382	2.951219512195122
3700.0	5_331.0	14.3629809413	6.49059191301	2.951219512195122
3710.0	5_331.0	14.0851669966	6.51923108897	2.951219512195122
3720.0	5_331.0	13.8008286335	6.51732181057	2.951219512195122
3730.0	5_331.0	13.5013367825	6.44381459226	2.951219512195122
3740.0	5_331.0	13.2018449315	6.37030737395	2.951219512195122
3750.0	5_331.0	12.9135077313	6.27579809326	2.951219512195122
3760.0	5_331.0	12.6298007635	6.17198108039	2.951219512195122
3770.0	5_331.0	12.3332554241	6.06195891272	2.951219512195122
3780.0	5_331.0	12.0175577596	5.94262901286	2.951219512195122
3790.0	5_331.0	11.7018600952	5.82329911301	2.951219512195122
3800.0	5_331.0	11.3566973154	5.72783519312	2.951219512195122
3810.0	5_331.0	11.0115345356	5.63237127324	2.951219512195122
3820.0	5_331.0	10.6886810574	5.51638261058	2.951219512195122
3830.0	5_331.0	10.3879264158	5.38010786494	2.951219512195122
3840.0	5_331.0	10.0873822392	5.2435944595	2.951219512195122
3850.0	5_331.0	9.76621248195	5.10254651787	2.951219512195122
3860.0	5_331.0	9.43662412028	4.95935063805	2.951219512195122
3870.0	5_331.0	9.1068252935	4.81615475822	2.951219512195122
3880.0	5_331.0	8.75534856042	4.59420114448	2.951219512195122
3890.0	5_331.0	8.39461136252	4.33859649899	2.951219512195122
3900.0	5_331.0	8.03366369952	4.0827531937	2.951219512195122
3910.0	5_331.0	7.70617998894	3.76796091788	2.951219512195122
3920.0	5_331.0	7.38248465033	3.44672482746	2.951219512195122
3930.0	5_331.0	7.05121256778	3.15269595421	2.951219512195122
3940.0	5_331.0	6.70289281135	2.92238924749	2.951219512195122
3950.0	5_331.0	6.35457305492	2.69184388097	2.951219512195122
3960.0	5_331.0	6.00036027542	2.44841088526	2.951219512195122
3970.0	5_331.0	5.63751842643	2.18493046638	2.951219512195122
3980.0	5_331.0	5.27467657743	1.92168870729	2.951219512195122
3990.0	5_331.0	4.91015100756	1.6660840618	2.951219512195122
4000.0	5_331.0	4.54373125171	1.4185938495	2.951219512195122
4010.0	5_331.0	4.17731149585	1.17110363719	2.951219512195122
4020.0	5_331.0	3.85572080834	0.992824766808	2.951219512195122
4030.0	5_331.0	3.54528477164	0.831729402001	2.951219512195122
4040.0	5_331.0	3.23484873494	0.670634037195	2.951219512195122
4050.0	5_331.0	2.92441269825	0.509538672388	2.951219512195122
4060.0	5_331.0	2.76887898223	0.296892790844	2.951219512195122
4070.0	5_331.0	2.65186038128	0.071597939914	2.951219512195122
3680.0	5_332.0	14.9550192947	5.67151148039	3.8857142857142857
3690.0	5_332.0	14.6995146516	5.7483599359	3.8857142857142857
3700.0	5_332.0	14.4440100085	5.82496973161	3.8857142857142857
3710.0	5_332.0	14.2476460612	5.88845323833	3.8857142857142857
3720.0	5_332.0	14.1403088553	5.93236664148	3.8857142857142857
3730.0	5_332.0	14.0329716494	5.97628004462	3.8857142857142857
3740.0	5_332.0	13.9254239784	6.01995478797	3.8857142857142857
3750.0	5_332.0	13.8180867725	6.06386819112	3.8857142857142857
3760.0	5_332.0	13.6442425919	6.18248211158	3.8857142857142857
3770.0	5_332.0	13.4036809716	6.37555788955	3.8857142857142857
3780.0	5_332.0	13.1620670258	6.55407541973	3.8857142857142857
3790.0	5_332.0	12.9194007544	6.70992026894	3.8857142857142857
3800.0	5_332.0	12.6765240179	6.86600377796	3.8857142857142857
3810.0	5_332.0	12.3644042603	6.97196872903	3.8857142857142857
3820.0	5_332.0	12.0350263637	7.06528471072	3.8857142857142857
3830.0	5_332.0	11.7500566053	7.1631352286	3.8857142857142857
3840.0	5_332.0	11.509494985	7.26552028268	3.8857142857142857
3850.0	5_332.0	11.2689333647	7.36766667695	3.8857142857142857
3860.0	5_332.0	11.1253961599	7.42542234848	3.8857142857142857
3870.0	5_332.0	11.0235310469	7.46384657624	3.8857142857142857
3880.0	5_332.0	10.9218763989	7.50227080399	3.8857142857142857
3890.0	5_332.0	10.7998066353	7.60465585807	3.8857142857142857
3900.0	5_332.0	10.6644775698	7.7495223565	3.8857142857142857
3910.0	5_332.0	10.5293589695	7.89462751472	3.8857142857142857
3920.0	5_332.0	10.3395194406	8.0762476223	3.8857142857142857
3930.0	5_332.0	10.1359996796	8.26717546207	3.8857142857142857
3940.0	5_332.0	9.93247991856	8.45810330184	3.8857142857142857
3950.0	5_332.0	9.71759504163	8.5752852635	3.8857142857142857
3960.0	5_332.0	9.49997411828	8.67409042059	3.8857142857142857
3970.0	5_332.0	9.28214272981	8.77289557767	3.8857142857142857
3980.0	5_332.0	9.07778110837	8.89007753933	3.8857142857142857
3990.0	5_332.0	8.87489274269	9.00940743918	3.8857142857142857
4000.0	5_332.0	8.68357995804	9.12754404004	3.8857142857142857
4010.0	5_332.0	8.59644740265	9.23446363031	3.8857142857142857
4020.0	5_332.0	8.50931484727	9.34138322058	3.8857142857142857
4030.0	5_332.0	8.42554973364	9.44042703747	3.8857142857142857
4040.0	5_332.0	8.35546485213	9.50772910098	3.8857142857142857
4050.0	5_332.0	8.28537997063	9.5752698243	3.8857142857142857
4060.0	5_332.0	8.21508462401	9.64257188782	3.8857142857142857
4070.0	5_332.0	8.12584741753	9.72419353932	3.8857142857142857
4080.0	5_332.0	7.99199160781	9.83994354219	3.8857142857142857
4090.0	5_332.0	7.85792533298	9.95569354505	3.8857142857142857
4100.0	5_332.0	7.72406952326	10.0714435479	3.8857142857142857
4110.0	5_332.0	7.56264278417	10.1509172612	3.8857142857142857
4120.0	5_332.0	7.4014265102	10.2306296343	3.8857142857142857
4130.0	5_332.0	7.23999977112	10.3101033476	3.8857142857142857
4140.0	5_332.0	6.92430210668	10.4019873705	3.8857142857142857
4150.0	5_332.0	6.60860444224	10.4936327336	3.8857142857142857
4160.0	5_332.0	6.32868584644	10.5805049007	3.8857142857142857
4170.0	5_332.0	6.1026463187	10.6602172738	3.8857142857142857
4180.0	5_332.0	5.87660679096	10.7396909871	3.8857142857142857
4190.0	5_332.0	5.75979865512	10.830381711	3.8857142857142857
4200.0	5_332.0	5.68950330851	10.9258456309	3.8857142857142857
4210.0	5_332.0	5.619418427	11.0213095508	3.8857142857142857
4220.0	5_332.0	5.59563586961	11.0649842941	3.8857142857142857
4230.0	5_332.0	5.59184749764	11.0864636761	3.8857142857142857
4240.0	5_332.0	5.58805912567	11.1079430581	3.8857142857142857
4250.0	5_332.0	5.58427075369	11.12942244	3.8857142857142857
4260.0	5_332.0	5.58048238172	11.150901822	3.8857142857142857
4270.0	5_332.0	5.57669400975	11.1726198638	3.8857142857142857
4280.0	5_332.0	5.57290563777	11.1940992458	3.8857142857142857
4290.0	5_332.0	5.5691172658	11.2155786277	3.8857142857142857
4300.0	5_332.0	5.56532889383	11.2370580097	3.8857142857142857
4310.0	5_332.0	5.56154052185	11.2585373917	3.8857142857142857
4320.0	5_332.0	5.55775214988	11.2800167737	3.8857142857142857
4330.0	5_332.0	5.60258121823	11.3528080126	3.8857142857142857
4340.0	5_332.0	5.68003237857	11.4599662626	3.8857142857142857
4350.0	5_332.0	5.75727307381	11.5671245127	3.8857142857142857
4360.0	5_332.0	5.83451376904	11.6742827628	3.8857142857142857
4370.0	5_332.0	5.91196492938	11.7814410129	3.8857142857142857
3690.0	5_333.0	14.8878809247	6.15145633761	3.88
3700.0	5_333.0	14.7496053477	6.19608572016	3.88
3710.0	5_333.0	14.6115402358	6.24095376251	3.88
3720.0	5_333.0	14.466108845	6.30467592903	3.88
3730.0	5_333.0	14.2920541993	6.44453057166	3.88
3740.0	5_333.0	14.1177890886	6.58462387409	3.88
3750.0	5_333.0	13.9117437462	6.74046872331	3.88
3760.0	5_333.0	13.6311937551	6.93354450128	3.88
3770.0	5_333.0	13.3523274849	7.09607182488	3.88
3780.0	5_333.0	13.0804065632	7.13592801143	3.88
3790.0	5_333.0	12.8084856416	7.17578419798	3.88
3800.0	5_333.0	12.5927589042	7.25525791129	3.88
3810.0	5_333.0	12.3911333292	7.34475533618	3.88
3820.0	5_333.0	12.1697240339	7.42422904949	3.88
3830.0	5_333.0	11.9188496232	7.48842853561	3.88
3840.0	5_333.0	11.6677647474	7.55262802173	3.88
3850.0	5_333.0	11.4440403359	7.68484555077	3.88
3860.0	5_333.0	11.2270508079	7.83400792559	3.88
3870.0	5_333.0	11.0100612798	7.98317030041	3.88
3880.0	5_333.0	10.8940950044	8.0795888595	3.88
3890.0	5_333.0	10.8454775641	8.14068576823	3.88
3900.0	5_333.0	10.7968601238	8.20202133675	3.88
3910.0	5_333.0	10.7482426835	8.26311824548	3.88
3920.0	5_333.0	10.6158601295	8.35500226837	3.88
3930.0	5_333.0	10.4474880418	8.46001258024	3.88
3940.0	5_333.0	10.2763799077	8.57433062431	3.88
3950.0	5_333.0	10.0939066576	8.72540227752	3.88
3960.0	5_333.0	9.91143340759	8.87647393074	3.88
3970.0	5_333.0	9.72959155288	9.01966981057	3.88
3980.0	5_333.0	9.54901248882	9.13040795764	3.88
3990.0	5_333.0	9.36864388987	9.2411461047	3.88
4000.0	5_333.0	9.2053229648	9.3275409522	3.88
4010.0	5_333.0	9.067468318	9.37694353074	3.88
4020.0	5_333.0	8.92961367119	9.42634610928	3.88
4030.0	5_333.0	8.8248020466	9.47336208983	3.88
4040.0	5_333.0	8.75345437444	9.51846879197	3.88
4050.0	5_333.0	8.68189623716	9.56357549412	3.88
4060.0	5_333.0	8.61033809989	9.60844353646	3.88
4070.0	5_333.0	8.53899042773	9.65355023861	3.88
4080.0	5_333.0	8.44322880285	9.70748735334	3.88
4090.0	5_333.0	8.25023229732	9.79698477824	3.88
4100.0	5_333.0	8.05723579179	9.88648220313	3.88
4110.0	5_333.0	7.80320440448	9.94256725606	3.88
4120.0	5_333.0	7.53380906416	9.990299216	3.88
4130.0	5_333.0	7.25683697989	10.0523507639	3.88
4140.0	5_333.0	6.96218582641	10.1478146838	3.88
4150.0	5_333.0	6.66753467294	10.2432786037	3.88
4160.0	5_333.0	6.43370793614	10.3065234506	3.88
4170.0	5_333.0	6.21524515235	10.3614152046	3.88
4180.0	5_333.0	6.02182771661	10.4294332475	3.88
4190.0	5_333.0	5.9298544637	10.5487631473	3.88
4200.0	5_333.0	5.83767074568	10.6680930472	3.88
4210.0	5_333.0	5.74569749278	10.787422947	3.88
4220.0	5_333.0	5.6238381943	10.8690445985	3.88
4230.0	5_333.0	5.50197889583	10.9506662501	3.88
4240.0	5_333.0	5.38011959736	11.0322879016	3.88
4250.0	5_333.0	5.28688355379	11.1048404807	3.88
4260.0	5_333.0	5.30814052987	11.1399234712	3.88
4270.0	5_333.0	5.32918704083	11.1752451216	3.88
4280.0	5_333.0	5.3504440169	11.2103281121	3.88
4290.0	5_333.0	5.37170099297	11.2456497625	3.88
4300.0	5_333.0	5.39274750393	11.2809714129	3.88
4310.0	5_333.0	5.41400448001	11.3160544034	3.88
4320.0	5_333.0	5.43526145608	11.3513760538	3.88
4330.0	5_333.0	5.45651843215	11.3866977041	3.88
4340.0	5_333.0	5.47756494311	11.4217806947	3.88
4350.0	5_333.0	5.49882191919	11.457102345	3.88
4360.0	5_333.0	5.52007889526	11.4924239954	3.88
4370.0	5_333.0	5.54112540622	11.527506986	3.88
4380.0	5_333.0	5.56238238229	11.5628286363	3.88
4390.0	5_333.0	5.58363935837	11.5981502867	3.88
4400.0	5_333.0	5.63625563577	11.644211628	3.88
4410.0	5_333.0	5.76253470155	11.7158095679	3.88
4420.0	5_333.0	5.88881376732	11.7874075078	3.88
4430.0	5_333.0	6.0150928331	11.8590054478	3.88
3760.0	5_334.0	15.1570657999	7.34666461458	1.6756756756756757
3770.0	5_334.0	14.7243495345	7.51921564977	1.6756756756756757
3780.0	5_334.0	14.2918437342	7.69152802517	1.6756756756756757
3790.0	5_334.0	13.9195309553	7.84427029698	1.6756756756756757
3800.0	5_334.0	13.5539530599	7.9951032904	1.6756756756756757
3810.0	5_334.0	13.2795065569	8.14044710843	1.6756756756756757
3820.0	5_334.0	13.0048495889	8.28555226665	1.6756756756756757
3830.0	5_334.0	12.7200902955	8.37099247495	1.6756756756756757
3840.0	5_334.0	12.4307007698	8.43065742488	1.6756756756756757
3850.0	5_334.0	12.1522554298	8.52397340657	1.6756756756756757
3860.0	5_334.0	11.8996972982	8.69580846236	1.6756756756756757
3870.0	5_334.0	11.6471391667	8.86764351815	1.6756756756756757
3880.0	5_334.0	11.5254903333	9.06358321372	1.6756756756756757
3890.0	5_334.0	11.4362531268	9.26548940428	1.6756756756756757
3900.0	5_334.0	11.3735345242	9.46906621343	1.6756756756756757
